22474,72342
70188,22389
99183,70584
27542,50450
46152,89903
24615,46478
55047,85263
90349,93890
24927,87202
82234,77326
98428,53701
72816,76174
44924,33793
56115,47972
54313,21138
96500,90239
57203,10861
94940,87734
83545,57724
88682,73357
24845,93613
30318,59354
78561,66630
34105,89033
78129,74184
82128,16836
41107,28843
62678,16697
77876,67585
40261,72952
77517,95533
68310,62161
39582,57893
26328,69940
73296,23499
64613,42259
25225,54491
33004,49226
73117,77853
93335,80607
71912,20873
21485,88594
34270,71042
83306,79682
56180,85227
32311,82732
84996,55229
47815,94690
88252,62971
80216,61162
71995,98086
25753,33217
83665,24637
13308,44517
54034,94496
40060,72505
71227,48078
11271,28910
28500,76473
10019,25997
59092,75216
39225,38515
39999,32229
12020,86652
90046,29103
27443,90135
15328,72189
36617,47819
38153,95023
95152,19706
41479,31622
69992,71382
40087,15727
59363,61295
83969,42709
48749,36313
23877,51070
86326,26228
77636,61918
50551,97960
10102,95075
48575,16017
76491,43234
57931,47109
15468,18494
93616,43024
78977,50399
94662,66698
17635,27783
74867,34927
67606,38665
69288,50285
94367,16433
36328,76613
88640,63052
94852,56247
84053,91202
95163,25146
28435,16720
63056,86023
25845,80926
53210,10566
83886,41159
25421,34832
41067,94400
72901,32280
19568,38588
29347,86001
12593,91346
15012,11886
39584,27381
78413,11549
55263,35459
18719,43277
43365,67529
33694,91192
37866,51242
44709,32357
73536,88636
99099,25157
99487,24090
25102,28038
43894,14422
30890,78061
90386,98674
85716,13209
30787,52210
22623,96878
82287,16590
14185,48183
98247,44359
55219,84148
17674,88584
20935,54578
53499,24678
56399,21650
62060,18439
79939,20609
28312,24303
83250,88703
35232,16144
72920,67486
42991,45524
69896,56055
64336,88762
51461,66092
50522,19996
66156,74505
25510,49291
29594,85420
55266,30378
57484,87996
79284,75416
26105,64109
49539,63361
95466,87303
53495,72339
61304,26054
83423,93689
16199,34796
28666,75959
77687,92866
93606,31997
70569,24808
41753,98982
57833,76607
12101,72306
78553,60597
38312,22431
76617,45902
67869,30203
48178,54606
78347,65484
83490,23035
42360,72005
54939,30438
97574,56070
91614,39342
48478,86239
88734,26028
31349,49378
78749,79382
69685,89714
74722,68749
11515,57172
86778,72144
52714,71669
91688,37837
86997,48803
71087,49920
21657,11599
48097,17520
94756,75010
69669,13825
67123,37423
29179,58861
98217,43092
27483,10153
43268,12370
11794,37563
69886,42050
74868,54360
50345,18456
44328,16700
17715,40229
97471,48647
20789,82130
39751,73331
27147,55506
69689,28001
28083,15751
94483,51411
50303,10915
59845,65779
32543,85090
75798,43087
